num_player,num_level_players,total_player_hp,avg_player_ac,total_player_atk,num_enemy,total_enemy_hp,avg_enemy_ac,total_enemy_atk,player_victory
7,15,883,21.0,133,1,0.0,16.0,8,1
6,9,404,18.0,78,4,0.0,13.25,22,1
4,14,471,21.0,72,2,0.0,13.5,19,1
6,8,404,18.0,72,2,0.0,16.5,10,1
4,9,164,18.0,52,4,0.0,15.0,25,1
7,12,564,20.0,112,8,0.0,15.0,44,1
7,10,525,19.0,98,10,0.0,15.1,59,1
6,6,0,17.0,60,8,338.0,12.25,56,0
7,4,197,16.0,56,2,0.0,10.5,9,1
4,3,0,15.0,28,7,379.5,14.285714285714286,37,0
5,10,0,19.0,70,10,423.0,15.4,64,0
3,15,316,21.0,57,4,0.0,16.0,33,1
8,14,976,21.0,144,6,0.0,15.5,46,1
5,13,439,20.0,85,7,0.0,16.142857142857142,42,1
5,12,404,20.0,80,4,0.0,16.25,30,1
3,9,0,18.0,39,8,326.5,14.5,52,0
6,15,657,21.0,114,10,0.0,15.6,59,1
3,2,0,15.0,18,9,566.0,15.0,59,0
3,2,0,15.0,18,4,304.0,16.75,31,0
5,9,342,18.0,65,2,0.0,16.0,16,1
5,14,610,21.0,90,1,0.0,13.0,10,1
5,1,0,14.0,25,8,704.5,14.0,46,0
5,2,0,15.0,30,9,697.0,14.555555555555555,51,0
5,12,0,20.0,80,10,249.0,16.7,80,0
4,2,0,15.0,24,2,122.0,11.5,13,0
6,1,0,14.0,30,8,544.5,13.5,49,0
4,1,0,14.0,20,8,563.5,14.875,47,0
7,3,87,15.0,49,5,0.0,15.4,39,1
5,9,230,18.0,65,6,0.0,15.666666666666666,33,1
4,6,0,17.0,40,5,156.0,15.4,34,0
7,15,701,21.0,133,10,0.0,14.2,73,1
4,3,0,15.0,28,5,328.5,12.8,35,0
8,11,637,19.0,120,5,0.0,14.0,35,1
5,11,397,19.0,75,4,0.0,16.75,30,1
8,1,128,14.0,40,1,0.0,17.0,9,1
6,9,326,18.0,78,5,0.0,12.6,34,1
7,4,0,16.0,56,6,162.0,15.166666666666666,43,0
5,8,341,18.0,60,1,0.0,13.0,10,1
6,4,0,16.0,48,9,413.0,14.88888888888889,58,0
8,12,848,20.0,128,4,0.0,14.75,33,1
3,13,174,20.0,51,7,0.0,14.285714285714286,39,1
4,16,516,22.0,80,4,0.0,16.5,24,1
6,12,636,20.0,96,4,0.0,14.25,26,1
7,9,574,18.0,91,1,0.0,18.0,3,1
5,16,558,22.0,100,5,0.0,12.0,27,1
8,15,1040,21.0,152,4,0.0,15.25,19,1
4,5,0,16.0,36,5,63.0,15.8,29,0
7,4,294,16.0,56,1,0.0,18.0,3,1
7,9,505,18.0,91,5,0.0,15.8,33,1
6,14,599,21.0,108,9,0.0,16.11111111111111,65,1
6,1,0,14.0,30,5,317.0,14.6,24,0
8,12,817,20.0,128,2,0.0,19.0,15,1
3,8,18,18.0,36,4,0.0,17.0,27,1
7,8,0,18.0,84,9,117.0,15.444444444444445,58,0
4,9,0,18.0,52,10,595.0,15.0,65,0
4,3,0,15.0,28,6,339.5,16.0,47,0
4,5,0,16.0,36,7,344.5,13.142857142857142,42,0
8,1,45,14.0,40,3,0.0,11.333333333333334,20,1
3,4,0,16.0,24,9,537.0,14.0,63,0
4,3,112,15.0,28,1,0.0,20.0,7,1
6,5,0,16.0,54,7,402.5,14.428571428571429,48,0
4,7,0,17.0,44,10,743.0,15.5,70,0
3,9,0,18.0,39,6,89.5,13.166666666666666,27,0
4,1,18,14.0,20,1,0.0,11.0,9,1
7,7,348,17.0,77,4,0.0,16.75,23,1
6,12,593,20.0,96,4,0.0,14.0,30,1
7,6,291,17.0,70,3,0.0,15.666666666666666,17,1
6,11,302,19.0,90,6,0.0,17.333333333333332,47,1
6,8,444,18.0,72,1,0.0,12.0,9,1
3,6,0,17.0,30,9,585.0,15.555555555555555,67,0
6,11,409,19.0,90,6,0.0,15.0,42,1
6,8,377,18.0,72,4,0.0,15.75,18,1
4,1,0,14.0,20,4,212.0,19.0,27,0
4,3,0,15.0,28,7,298.0,13.428571428571429,41,0
3,13,277,20.0,51,2,0.0,19.0,13,1
3,16,396,22.0,60,3,0.0,16.333333333333332,23,1
5,4,0,16.0,40,6,238.0,16.0,35,0
6,16,755,22.0,120,9,0.0,15.444444444444445,52,1
6,16,661,22.0,120,9,0.0,14.666666666666666,54,1
8,12,848,20.0,128,2,0.0,13.5,16,1
4,14,488,21.0,72,1,0.0,14.0,5,1
7,6,271,17.0,70,3,0.0,16.333333333333332,22,1
6,9,310,18.0,78,7,0.0,13.0,41,1
3,7,0,17.0,33,6,349.0,13.666666666666666,38,0
3,8,0,18.0,36,5,288.0,17.8,32,0
7,7,462,17.0,77,3,0.0,15.333333333333334,16,1
6,16,720,22.0,120,5,0.0,14.2,36,1
7,16,888,22.0,140,5,0.0,14.8,34,1
7,5,0,16.0,63,7,243.0,17.428571428571427,39,0
5,1,0,14.0,25,3,264.5,14.666666666666666,18,0
6,9,455,18.0,78,2,0.0,17.5,11,1
4,15,520,21.0,76,2,0.0,14.5,16,1
6,4,0,16.0,48,8,357.0,14.375,51,0
4,15,258,21.0,76,9,0.0,15.555555555555555,67,1
8,4,225,16.0,64,4,0.0,11.5,32,1
6,7,0,17.0,66,10,281.0,15.9,66,0
7,8,253,18.0,84,6,0.0,14.666666666666666,40,1
5,8,292,18.0,60,3,0.0,15.333333333333334,18,1
7,14,854,21.0,126,2,0.0,13.0,12,1
3,13,112,20.0,51,5,0.0,16.0,27,1
4,16,552,22.0,80,2,0.0,13.0,15,1
8,15,880,21.0,152,10,0.0,16.1,63,1
7,10,574,19.0,98,3,0.0,15.666666666666666,14,1
4,2,0,15.0,24,6,299.0,14.166666666666666,48,0
7,9,574,18.0,91,1,0.0,18.0,7,1
3,6,0,17.0,30,5,254.0,16.0,28,0
8,12,655,20.0,128,7,0.0,16.142857142857142,46,1
7,14,834,21.0,126,5,0.0,14.8,37,1
3,11,0,19.0,45,9,429.5,16.11111111111111,52,0
3,7,0,17.0,33,5,237.5,15.2,38,0
5,16,690,22.0,100,1,0.0,12.0,10,1
5,2,0,15.0,30,6,458.0,16.0,39,0
3,8,185,18.0,36,2,0.0,10.5,10,1
5,2,0,15.0,30,9,538.0,15.555555555555555,74,0
7,14,844,21.0,126,2,0.0,14.0,20,1
6,8,48,18.0,72,9,0.0,14.444444444444445,49,1
5,13,494,20.0,85,7,0.0,15.0,33,1
8,14,863,21.0,144,8,0.0,16.75,47,1
3,3,0,15.0,21,7,456.0,12.857142857142858,53,0
6,16,673,22.0,120,9,0.0,15.11111111111111,57,1
8,1,0,14.0,40,7,329.5,16.428571428571427,47,0
5,11,490,19.0,75,2,0.0,17.0,13,1
7,12,648,20.0,112,3,0.0,13.666666666666666,20,1
4,12,313,20.0,64,6,0.0,13.333333333333334,39,1
5,16,389,22.0,100,10,0.0,15.2,74,1
5,11,448,19.0,75,3,0.0,17.333333333333332,18,1
7,8,175,18.0,84,9,0.0,16.77777777777778,51,1
3,9,183,18.0,39,3,0.0,16.333333333333332,19,1
7,7,462,17.0,77,2,0.0,14.0,17,1
7,13,589,20.0,119,9,0.0,14.444444444444445,62,1
3,10,0,19.0,42,8,282.0,14.125,56,0
5,11,396,19.0,75,4,0.0,15.25,28,1
3,2,0,15.0,18,8,377.0,13.375,46,0
4,11,292,19.0,60,5,0.0,15.6,30,1
8,4,140,16.0,64,4,0.0,16.0,25,1
6,2,0,15.0,36,5,159.0,18.2,36,0
6,15,780,21.0,114,2,0.0,17.5,11,1
4,4,0,16.0,32,4,133.0,16.25,32,0
5,9,0,18.0,65,6,78.5,13.166666666666666,45,0
8,3,0,15.0,56,7,220.0,12.857142857142858,40,0
6,4,0,16.0,48,7,390.0,17.0,43,0
7,15,841,21.0,133,5,0.0,15.4,39,1
7,5,200,16.0,63,5,0.0,13.0,26,1
8,12,813,20.0,128,2,0.0,19.0,18,1
6,3,0,15.0,42,4,55.0,13.5,38,0
3,2,0,15.0,18,4,236.0,14.25,33,0
4,7,256,17.0,44,2,0.0,15.0,12,1
7,13,683,20.0,119,8,0.0,15.0,53,1
5,4,0,16.0,40,6,48.0,13.833333333333334,42,0
8,11,784,19.0,120,1,0.0,13.0,5,1
3,13,0,20.0,51,6,251.0,13.166666666666666,39,0
7,16,928,22.0,140,5,0.0,13.2,35,1
4,10,0,19.0,56,10,595.0,16.3,69,0
8,9,463,18.0,104,8,0.0,14.375,49,1
4,15,494,21.0,76,6,0.0,14.5,48,1
3,3,0,15.0,21,2,94.5,13.5,13,0
4,10,0,19.0,56,9,443.0,14.777777777777779,68,0
4,6,0,17.0,40,7,169.0,14.285714285714286,53,0
6,9,98,18.0,78,8,0.0,13.0,59,1
5,15,534,21.0,95,7,0.0,16.0,44,1
7,5,279,16.0,63,4,0.0,12.5,34,1
8,9,265,18.0,104,8,0.0,16.5,50,1
6,7,0,17.0,66,8,356.5,14.625,57,0
7,5,0,16.0,63,6,236.0,15.166666666666666,53,0
8,1,0,14.0,40,3,126.0,16.333333333333332,22,0
3,16,0,22.0,60,10,66.0,15.5,58,0
4,7,231,17.0,44,2,0.0,10.5,6,1
7,12,489,20.0,112,10,0.0,14.6,63,1
5,3,0,15.0,35,10,596.5,15.0,75,0
5,11,477,19.0,75,4,0.0,12.5,26,1
7,14,854,21.0,126,4,0.0,12.75,23,1
8,14,969,21.0,144,7,0.0,13.571428571428571,29,1
7,6,306,17.0,70,2,0.0,16.5,16,1
3,4,126,16.0,24,1,0.0,12.0,4,1
7,1,0,14.0,35,10,544.5,13.0,63,0
8,15,1040,21.0,152,1,0.0,19.0,7,1
8,7,0,17.0,88,9,20.5,15.555555555555555,56,0
6,14,657,21.0,108,7,0.0,15.428571428571429,32,1
6,1,72,14.0,30,1,0.0,18.0,3,1
5,9,314,18.0,65,6,0.0,12.333333333333334,30,1
8,9,617,18.0,104,4,0.0,14.5,14,1
6,11,582,19.0,90,2,0.0,16.0,17,1
6,13,684,20.0,102,1,0.0,11.0,4,1
4,10,296,19.0,56,2,0.0,17.0,6,1
6,13,670,20.0,102,1,0.0,17.0,3,1
6,15,593,21.0,114,9,0.0,16.333333333333332,64,1
4,9,125,18.0,52,8,0.0,15.25,54,1
8,7,178,17.0,88,9,0.0,16.0,72,1
3,11,244,19.0,45,3,0.0,17.333333333333332,15,1
6,3,171,15.0,42,1,0.0,20.0,3,1
6,3,0,15.0,42,8,499.5,16.125,53,0
3,5,150,16.0,27,1,0.0,12.0,5,1
7,14,799,21.0,126,3,0.0,14.333333333333334,21,1
6,5,0,16.0,54,5,46.5,16.2,35,0
5,14,610,21.0,90,1,0.0,15.0,9,1
8,16,991,22.0,160,5,0.0,14.8,39,1
7,7,200,17.0,77,7,0.0,15.285714285714286,47,1
8,13,780,20.0,136,7,0.0,14.285714285714286,54,1
8,9,405,18.0,104,5,0.0,12.8,39,1
5,15,416,21.0,95,10,0.0,15.2,59,1
5,12,520,20.0,80,2,0.0,11.0,13,1
8,4,0,16.0,64,5,138.0,14.6,43,0
4,2,0,15.0,24,5,201.0,13.6,29,0
4,1,0,14.0,20,7,414.0,15.714285714285714,48,0
8,3,0,15.0,56,4,38.0,12.5,26,0
4,12,424,20.0,64,2,0.0,15.5,12,1
5,9,329,18.0,65,5,0.0,16.6,41,1
5,3,0,15.0,35,4,166.5,13.5,27,0
5,15,521,21.0,95,6,0.0,16.5,38,1
8,16,1037,22.0,160,7,0.0,13.857142857142858,44,1
3,14,145,21.0,54,8,0.0,16.625,43,1
8,7,146,17.0,88,9,0.0,15.777777777777779,66,1
7,14,829,21.0,126,2,0.0,13.5,10,1
7,6,62,17.0,70,6,0.0,15.0,27,1
5,4,0,16.0,40,9,398.0,15.666666666666666,58,0
3,9,0,18.0,39,7,376.5,14.428571428571429,52,0
3,7,0,17.0,33,10,672.0,16.3,64,0
3,7,173,17.0,33,1,0.0,17.0,7,1
5,2,0,15.0,30,7,423.0,15.714285714285714,50,0
3,14,155,21.0,54,7,0.0,14.285714285714286,47,1
3,9,224,18.0,39,1,0.0,16.0,6,1
7,13,756,20.0,119,2,0.0,16.0,7,1
3,4,0,16.0,24,5,314.0,13.6,27,0
8,16,1104,22.0,160,1,0.0,12.0,3,1
3,7,0,17.0,33,6,318.5,14.833333333333334,46,0
4,12,424,20.0,64,1,0.0,13.0,3,1
3,9,75,18.0,39,3,0.0,16.333333333333332,25,1
6,11,550,19.0,90,2,0.0,13.0,15,1
3,1,0,14.0,15,9,492.0,15.333333333333334,59,0
3,9,102,18.0,39,3,0.0,16.0,17,1
3,3,0,15.0,21,6,313.0,15.0,37,0
6,15,660,21.0,114,5,0.0,15.8,34,1
4,12,0,20.0,64,9,77.0,13.333333333333334,72,0
4,1,0,14.0,20,10,616.5,15.0,58,0
8,14,891,21.0,144,7,0.0,14.857142857142858,52,1
5,9,202,18.0,65,4,0.0,16.25,27,1
7,4,0,16.0,56,10,565.0,15.3,65,0
6,8,418,18.0,72,2,0.0,15.0,14,1
5,10,105,19.0,70,6,0.0,16.666666666666668,39,1
6,3,167,15.0,42,3,0.0,15.0,20,1
8,4,0,16.0,64,7,95.0,15.714285714285714,44,0
4,12,424,20.0,64,2,0.0,14.0,18,1
5,6,0,17.0,50,10,479.0,16.8,55,0
8,11,646,19.0,120,7,0.0,16.857142857142858,48,1
8,6,425,17.0,80,2,0.0,13.0,12,1
5,9,169,18.0,65,8,0.0,14.625,51,1
8,10,0,19.0,112,10,73.0,16.1,64,0
8,7,0,17.0,88,8,355.0,14.25,39,0
5,5,0,16.0,45,7,314.5,12.857142857142858,49,0
4,15,286,21.0,76,10,0.0,14.2,52,1
6,10,0,19.0,84,10,111.0,14.0,75,0
3,8,150,18.0,36,2,0.0,11.0,14,1
5,9,183,18.0,65,7,0.0,12.857142857142858,52,1
3,10,0,19.0,42,9,499.0,14.444444444444445,59,0
8,6,290,17.0,80,4,0.0,15.5,36,1
3,15,367,21.0,57,3,0.0,12.666666666666666,16,1
4,11,0,19.0,60,9,185.0,14.777777777777779,58,0
8,7,528,17.0,88,2,0.0,16.0,11,1
6,2,0,15.0,36,9,262.0,16.444444444444443,61,0
4,14,414,21.0,72,9,0.0,15.444444444444445,50,1
6,10,300,19.0,84,6,0.0,15.833333333333334,45,1
3,6,0,17.0,30,9,537.0,13.777777777777779,45,0
8,6,464,17.0,80,1,0.0,20.0,3,1
6,9,135,18.0,78,7,0.0,17.714285714285715,45,1
3,8,0,18.0,36,7,273.0,14.428571428571429,53,0
7,10,469,19.0,98,8,0.0,14.75,62,1
6,4,252,16.0,48,2,0.0,16.0,14,1
5,4,0,16.0,40,7,323.0,15.857142857142858,50,0
8,9,656,18.0,104,1,0.0,17.0,6,1
4,6,130,17.0,40,2,0.0,16.0,15,1
6,7,276,17.0,66,3,0.0,16.0,17,1
4,8,187,18.0,48,3,0.0,14.333333333333334,19,1
4,14,413,21.0,72,4,0.0,15.25,28,1
3,7,39,17.0,33,4,0.0,15.0,24,1
3,13,342,20.0,51,1,0.0,11.0,6,1
8,6,244,17.0,80,6,0.0,15.166666666666666,36,1
8,14,976,21.0,144,1,0.0,19.0,9,1
5,10,225,19.0,70,8,0.0,16.25,45,1
3,11,239,19.0,45,3,0.0,17.0,22,1
8,7,0,17.0,88,9,131.0,16.22222222222222,61,0
8,14,879,21.0,144,9,0.0,14.88888888888889,57,1
5,2,104,15.0,30,1,0.0,10.0,8,1
3,10,0,19.0,42,8,460.0,14.625,50,0
6,5,211,16.0,54,3,0.0,16.666666666666668,19,1
6,5,0,16.0,54,7,260.0,15.428571428571429,49,0
8,4,195,16.0,64,4,0.0,13.75,20,1
7,16,859,22.0,140,8,0.0,13.875,45,1
4,16,509,22.0,80,5,0.0,14.2,27,1
5,3,0,15.0,35,8,405.5,15.125,51,0
3,4,112,16.0,24,1,0.0,11.0,7,1
7,2,182,15.0,42,1,0.0,19.0,3,1
3,16,78,22.0,60,8,0.0,15.625,41,1
6,15,780,21.0,114,2,0.0,18.0,14,1
6,5,234,16.0,54,2,0.0,13.0,12,1
5,13,0,20.0,85,8,91.5,14.875,58,0
5,16,690,22.0,100,3,0.0,17.333333333333332,15,1
7,2,106,15.0,42,2,0.0,14.5,13,1
6,13,644,20.0,102,2,0.0,16.5,13,1
4,11,193,19.0,60,6,0.0,13.5,35,1
5,7,0,17.0,55,9,327.0,13.555555555555555,65,0
4,5,179,16.0,36,2,0.0,17.5,8,1
7,5,0,16.0,63,10,496.0,15.4,80,0
4,1,0,14.0,20,8,588.5,13.0,49,0
4,11,340,19.0,60,3,0.0,14.666666666666666,21,1
8,8,592,18.0,96,3,0.0,17.333333333333332,26,1
4,5,0,16.0,36,10,654.5,15.7,74,0
3,7,0,17.0,33,7,278.5,15.142857142857142,56,0
8,13,887,20.0,136,2,0.0,17.5,9,1
4,6,0,17.0,40,9,622.0,16.555555555555557,57,0
8,3,0,15.0,56,4,125.0,16.25,30,0
5,2,0,15.0,30,5,179.0,17.6,33,0
4,3,0,15.0,28,5,272.0,14.0,41,0
7,12,629,20.0,112,8,0.0,14.625,45,1
4,2,0,15.0,24,5,456.0,14.4,26,0
3,8,107,18.0,36,4,0.0,17.25,24,1
6,14,732,21.0,108,1,0.0,19.0,6,1
5,9,361,18.0,65,3,0.0,15.333333333333334,21,1
4,14,350,21.0,72,10,0.0,14.8,57,1
7,16,893,22.0,140,9,0.0,14.555555555555555,56,1
8,4,44,16.0,64,5,0.0,15.6,38,1
3,10,270,19.0,42,1,0.0,15.0,5,1
6,15,600,21.0,114,8,0.0,16.0,56,1
8,3,0,15.0,56,10,546.0,16.2,61,0
6,3,0,15.0,42,10,420.0,14.9,68,0
7,1,0,14.0,35,5,430.5,14.8,33,0
5,15,341,21.0,95,9,0.0,16.0,66,1
4,5,109,16.0,36,3,0.0,12.666666666666666,24,1
3,4,0,16.0,24,2,21.0,18.0,13,0
3,14,320,21.0,54,3,0.0,11.666666666666666,15,1
4,3,0,15.0,28,7,428.0,17.0,43,0
6,1,0,14.0,30,4,242.0,15.0,33,0
5,11,438,19.0,75,3,0.0,14.0,16,1
5,6,0,17.0,50,5,104.0,13.0,31,0
3,15,0,21.0,57,9,478.5,15.777777777777779,61,0
7,6,293,17.0,70,5,0.0,12.2,35,1
3,5,0,16.0,27,6,461.0,13.5,36,0
4,1,0,14.0,20,6,525.5,16.166666666666668,43,0
5,8,296,18.0,60,5,0.0,16.0,33,1
8,15,933,21.0,152,9,0.0,14.777777777777779,56,1
3,10,73,19.0,42,6,0.0,15.666666666666666,37,1
8,16,1078,22.0,160,5,0.0,14.6,41,1
8,12,680,20.0,128,8,0.0,14.375,49,1
3,13,115,20.0,51,6,0.0,13.5,49,1
4,13,144,20.0,68,8,0.0,16.875,52,1
5,9,410,18.0,65,2,0.0,11.5,13,1
7,1,0,14.0,35,5,297.5,14.4,32,0
8,5,300,16.0,72,5,0.0,17.4,23,1
6,10,540,19.0,84,1,0.0,20.0,7,1
7,2,0,15.0,42,10,625.0,16.2,54,0
7,6,213,17.0,70,6,0.0,13.666666666666666,39,1
6,13,349,20.0,102,9,0.0,15.333333333333334,58,1
3,3,0,15.0,21,2,91.0,15.0,10,0
4,7,0,17.0,44,9,325.5,16.11111111111111,62,0
7,14,854,21.0,126,4,0.0,12.25,22,1
7,10,594,19.0,98,2,0.0,15.0,11,1
7,12,703,20.0,112,1,0.0,10.0,7,1
3,15,200,21.0,57,6,0.0,16.666666666666668,45,1
5,1,0,14.0,25,7,544.5,15.428571428571429,46,0
5,10,450,19.0,70,1,0.0,13.0,3,1
4,16,390,22.0,80,5,0.0,13.4,28,1
5,4,114,16.0,40,3,0.0,14.666666666666666,20,1
8,13,703,20.0,136,10,0.0,15.5,60,1
5,1,0,14.0,25,6,377.0,15.333333333333334,40,0
3,11,0,19.0,45,8,235.0,16.375,62,0
7,16,922,22.0,140,6,0.0,16.0,43,1
8,6,464,17.0,80,1,0.0,19.0,7,1
5,9,373,18.0,65,2,0.0,15.5,12,1
8,12,813,20.0,128,2,0.0,16.5,13,1
7,16,946,22.0,140,3,0.0,14.0,17,1
4,8,0,18.0,48,9,397.0,15.0,60,0
3,6,152,17.0,30,1,0.0,10.0,6,1
7,5,0,16.0,63,8,259.0,14.625,57,0
4,8,236,18.0,48,4,0.0,15.0,17,1
7,15,910,21.0,133,4,0.0,14.75,18,1
4,9,322,18.0,52,2,0.0,15.0,12,1
7,3,0,15.0,49,9,635.0,16.555555555555557,73,0
3,16,357,22.0,60,6,0.0,15.333333333333334,26,1
5,13,533,20.0,85,5,0.0,14.8,37,1
4,3,102,15.0,28,1,0.0,13.0,6,1
5,9,0,18.0,65,10,177.5,13.7,56,0
7,6,271,17.0,70,4,0.0,15.0,30,1
5,7,256,17.0,55,4,0.0,12.25,22,1
4,16,494,22.0,80,3,0.0,15.0,23,1
6,9,258,18.0,78,6,0.0,15.0,37,1
7,11,606,19.0,105,6,0.0,15.0,36,1
5,3,0,15.0,35,4,96.5,12.75,29,0
7,16,966,22.0,140,4,0.0,15.25,26,1
5,9,75,18.0,65,7,0.0,13.0,47,1
4,7,0,17.0,44,7,324.0,17.142857142857142,52,0
6,5,0,16.0,54,10,628.0,14.8,56,0
5,15,616,21.0,95,2,0.0,15.0,20,1
7,13,589,20.0,119,10,0.0,15.2,71,1
5,9,156,18.0,65,6,0.0,13.666666666666666,43,1
4,11,272,19.0,60,6,0.0,14.0,34,1
4,14,488,21.0,72,2,0.0,12.0,14,1
8,12,808,20.0,128,4,0.0,15.75,23,1
8,8,409,18.0,96,7,0.0,15.142857142857142,38,1
8,3,0,15.0,56,9,520.0,15.88888888888889,54,0
7,6,0,17.0,70,9,321.0,16.0,50,0
8,13,773,20.0,136,9,0.0,13.11111111111111,64,1
5,7,317,17.0,55,1,0.0,18.0,9,1
4,3,0,15.0,28,7,421.0,14.428571428571429,40,0
8,16,1051,22.0,160,9,0.0,12.333333333333334,62,1
8,15,968,21.0,152,6,0.0,14.333333333333334,36,1
8,5,0,16.0,72,8,250.5,15.25,44,0
6,9,373,18.0,78,6,0.0,15.666666666666666,34,1
3,1,0,14.0,15,3,306.5,17.666666666666668,20,0
4,13,291,20.0,68,6,0.0,15.5,33,1
4,5,0,16.0,36,9,456.0,16.88888888888889,64,0
4,16,262,22.0,80,7,0.0,15.571428571428571,47,1
3,5,32,16.0,27,3,0.0,14.333333333333334,15,1
6,3,0,15.0,42,9,753.0,15.444444444444445,60,0
5,11,401,19.0,75,4,0.0,15.25,21,1
8,8,362,18.0,96,6,0.0,16.833333333333332,37,1
8,7,125,17.0,88,6,0.0,13.333333333333334,44,1
8,16,1104,22.0,160,3,0.0,13.333333333333334,21,1
8,14,841,21.0,144,9,0.0,16.555555555555557,43,1
4,3,0,15.0,28,5,203.0,15.2,34,0
4,13,284,20.0,68,8,0.0,14.5,45,1
8,10,660,19.0,112,3,0.0,14.333333333333334,22,1
5,13,464,20.0,85,4,0.0,16.5,31,1
5,9,206,18.0,65,7,0.0,14.428571428571429,45,1
7,11,468,19.0,105,7,0.0,15.428571428571429,42,1
5,13,364,20.0,85,7,0.0,13.857142857142858,45,1
4,13,414,20.0,68,4,0.0,14.0,19,1
5,8,0,18.0,60,10,388.0,16.2,67,0
7,4,214,16.0,56,4,0.0,14.75,25,1
3,12,0,20.0,48,7,388.0,13.714285714285714,44,0
4,11,367,19.0,60,2,0.0,19.0,15,1
7,7,450,17.0,77,2,0.0,15.5,16,1
6,2,71,15.0,36,3,0.0,15.0,15,1
7,16,861,22.0,140,8,0.0,16.25,49,1
8,5,314,16.0,72,2,0.0,13.0,13,1
6,2,0,15.0,36,7,514.0,15.142857142857142,57,0
3,10,54,19.0,42,6,0.0,15.5,47,1
7,14,677,21.0,126,10,0.0,13.8,69,1
8,15,975,21.0,152,7,0.0,15.714285714285714,39,1
6,2,0,15.0,36,9,486.0,13.222222222222221,62,0
7,12,666,20.0,112,4,0.0,16.0,28,1
4,7,0,17.0,44,6,86.0,15.0,45,0
4,4,124,16.0,32,1,0.0,11.0,5,1
8,2,0,15.0,48,8,422.0,15.5,54,0
7,5,94,16.0,63,5,0.0,15.8,33,1
8,1,0,14.0,40,10,690.0,14.6,67,0
6,10,540,19.0,84,2,0.0,18.5,15,1
5,1,0,14.0,25,5,287.5,14.0,34,0
7,10,524,19.0,98,10,0.0,14.5,45,1
3,2,0,15.0,18,2,155.0,15.5,16,0
3,4,0,16.0,24,4,259.0,16.75,27,0
6,11,357,19.0,90,8,0.0,16.125,48,1
6,13,668,20.0,102,3,0.0,15.666666666666666,14,1
6,1,92,14.0,30,1,0.0,12.0,5,1
4,3,0,15.0,28,2,32.5,15.0,16,0
3,7,0,17.0,33,8,496.0,15.75,49,0
4,2,0,15.0,24,4,198.0,18.25,28,0
7,9,557,18.0,91,3,0.0,13.0,19,1
6,16,828,22.0,120,3,0.0,16.0,18,1
4,11,266,19.0,60,4,0.0,14.25,27,1
6,7,396,17.0,66,1,0.0,10.0,4,1
3,11,231,19.0,45,3,0.0,15.333333333333334,19,1
6,7,178,17.0,66,7,0.0,15.428571428571429,44,1
4,9,202,18.0,52,5,0.0,13.2,34,1
5,12,271,20.0,80,10,0.0,16.5,52,1
8,11,697,19.0,120,9,0.0,14.444444444444445,68,1
6,15,780,21.0,114,2,0.0,15.5,10,1
6,10,0,19.0,84,10,330.0,14.5,63,0
6,5,169,16.0,54,3,0.0,15.666666666666666,16,1
3,16,414,22.0,60,2,0.0,17.5,14,1
3,15,0,21.0,57,10,200.0,15.0,74,0
3,7,0,17.0,33,8,429.5,14.875,63,0
3,9,246,18.0,39,1,0.0,17.0,8,1
3,13,0,20.0,51,10,276.5,13.0,69,0
5,15,553,21.0,95,6,0.0,15.666666666666666,41,1
5,11,431,19.0,75,4,0.0,18.0,26,1
4,8,0,18.0,48,9,490.0,15.444444444444445,60,0
8,15,997,21.0,152,6,0.0,16.333333333333332,39,1
7,2,0,15.0,42,8,467.0,14.875,54,0
8,10,720,19.0,112,3,0.0,14.0,15,1
8,13,623,20.0,136,10,0.0,13.2,65,1
3,9,217,18.0,39,2,0.0,19.0,10,1
5,11,46,19.0,75,6,0.0,15.5,42,1
7,10,444,19.0,98,9,0.0,12.333333333333334,51,1
4,3,0,15.0,28,7,494.5,13.428571428571429,51,0
7,7,408,17.0,77,3,0.0,13.0,22,1
6,8,0,18.0,72,10,453.0,15.3,64,0
3,14,0,21.0,54,9,393.0,14.444444444444445,54,0
5,12,530,20.0,80,1,0.0,10.0,8,1
8,1,0,14.0,40,5,145.5,12.8,34,0
7,13,652,20.0,119,4,0.0,13.25,33,1
3,2,0,15.0,18,6,301.0,16.333333333333332,38,0
5,11,225,19.0,75,8,0.0,13.75,59,1
7,12,704,20.0,112,3,0.0,16.333333333333332,25,1
6,16,828,22.0,120,5,0.0,14.4,30,1
6,10,291,19.0,84,7,0.0,15.428571428571429,54,1
4,5,0,16.0,36,9,231.0,16.444444444444443,67,0
3,14,160,21.0,54,7,0.0,14.857142857142858,45,1
8,10,720,19.0,112,2,0.0,13.0,8,1
3,10,0,19.0,42,10,664.0,13.8,77,0
6,13,644,20.0,102,5,0.0,12.6,41,1
8,2,0,15.0,48,10,719.0,15.2,66,0
4,6,0,17.0,40,10,519.0,15.6,81,0
5,4,0,16.0,40,7,498.0,17.0,39,0
5,7,0,17.0,55,10,586.5,15.8,66,0
8,3,0,15.0,56,4,248.0,16.5,21,0
5,5,0,16.0,45,6,332.5,14.833333333333334,51,0
7,13,718,20.0,119,6,0.0,15.833333333333334,45,1
5,6,0,17.0,50,7,352.0,16.142857142857142,39,0
7,15,901,21.0,133,4,0.0,15.25,32,1
3,10,0,19.0,42,8,481.0,15.75,56,0
8,12,641,20.0,128,9,0.0,15.222222222222221,51,1
